t_mono,t_wall,n_procs,client_rss_mb,workers_rss_mb,tree_rss_mb,tree_cpu_pct,sys_used_mb,sys_available_mb,swap_used_mb,net_recv_mb,net_sent_mb,disk_read_mb,workers
111199.1375,1788877500.3270,6,345.46,891.44,1236.91,191.5,15660.6,40381.6,2374.5,5923.692,3082.453,70604.744,3195483:13;3195515:232;3195516:217;3195517:213;3195518:217
111199.2473,1788877500.4368,6,345.46,892.19,1237.66,36.1,15661.8,40380.4,2374.5,5923.722,3082.459,70604.744,3195483:13;3195515:231;3195516:217;3195517:214;3195518:217
111199.3581,1788877500.5477,6,345.46,900.25,1245.71,209.4,15666.3,40376.0,2374.5,5924.381,3082.510,70604.744,3195483:13;3195515:236;3195516:218;3195517:215;3195518:219
111199.4677,1788877500.6573,6,345.46,900.51,1245.97,18.2,15666.5,40375.7,2374.5,5924.460,3082.515,70604.744,3195483:13;3195515:236;3195516:218;3195517:215;3195518:219
111199.5772,1788877500.7667,6,345.46,915.12,1260.59,210.2,15672.9,40369.3,2374.5,5925.299,3082.557,70604.744,3195483:13;3195515:242;3195516:220;3195517:219;3195518:221
111199.6866,1788877500.8762,6,345.46,914.29,1259.76,54.2,15675.1,40367.1,2374.5,5925.354,3082.564,70604.744,3195483:13;3195515:240;3195516:221;3195517:218;3195518:222
111199.7975,1788877500.9870,6,345.46,923.35,1268.81,204.5,15679.9,40362.3,2374.5,5926.244,3082.599,70604.744,3195483:13;3195515:245;3195516:224;3195517:219;3195518:222
111199.9101,1788877501.0996,6,345.46,924.10,1269.56,54.2,15675.1,40367.1,2374.5,5926.276,3082.607,70604.744,3195483:13;3195515:246;3195516:224;3195517:219;3195518:222
111200.0208,1788877501.2103,6,345.46,933.16,1278.63,190.6,15679.8,40362.4,2374.5,5927.328,3082.649,70604.744,3195483:13;3195515:252;3195516:225;3195517:219;3195518:224
111200.1306,1788877501.3201,6,345.59,937.22,1282.81,109.9,15682.8,40359.4,2374.5,5927.359,3082.664,70604.744,3195483:13;3195515:254;3195516:226;3195517:219;3195518:225
111200.2399,1788877501.4294,6,345.59,944.22,1289.81,182.5,15688.9,40353.3,2374.5,5928.264,3082.700,70604.744,3195483:13;3195515:260;3195516:226;3195517:220;3195518:226
111200.3499,1788877501.5394,6,345.59,948.88,1294.46,91.5,15695.3,40346.9,2374.5,5928.301,3082.708,70604.744,3195483:13;3195515:263;3195516:227;3195517:221;3195518:226
111200.4586,1788877501.6481,6,345.71,954.77,1300.48,155.2,15696.6,40345.7,2374.5,5929.460,3082.758,70604.744,3195483:13;3195515:266;3195516:228;3195517:221;3195518:227
111200.5682,1788877501.7578,6,345.71,954.77,1300.48,0.0,15696.6,40345.7,2374.5,5929.515,3082.761,70604.744,3195483:13;3195515:266;3195516:228;3195517:221;3195518:227
111200.6767,1788877501.8663,6,345.71,957.11,1302.82,127.1,15698.5,40343.7,2374.5,5930.372,3082.802,70604.744,3195483:13;3195515:267;3195516:229;3195517:221;3195518:227
111200.7870,1788877501.9765,6,345.71,957.45,1303.16,27.2,15700.2,40342.0,2374.5,5930.446,3082.807,70604.744,3195483:13;3195515:267;3195516:229;3195517:221;3195518:227
